extra_slippage_bps,total_proxy_turnover_cost,group,status,name,family_id,alpha_bucket,strategy_id,proxy_cagr,proxy_sharpe,proxy_MOD,proxy_total_return,proxy_worst_month,proxy_monthly_hit_rate,active_days,avg_positions,max_positions,latest_positions,avg_turnover
25,0.006925000000000001,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,-0.06514508660324092,-0.2847934451288708,-0.4430889370164459,-0.19898313448846827,-0.10839592182970537,0.4523809523809524,830,395.74939759036147,1011,483,0.23304371902096907
50,0.009425,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.43816808294228937,1.5186740400726784,-0.27625005195028174,2.3095570111965804,-0.1057123862192425,0.5238095238095238,658,7.644578313253012,10,10,0.029840791738382104
50,0.009425,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,0.36456106265375987,1.0699230832917765,-0.32316328953172146,1.7836826212317578,-0.10458601025767467,0.5952380952380952,678,7.960240963855422,10,10,0.034460699942627654
50,0.009425,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.21451889100990484,-0.8293075193925371,-0.6629001004117065,-0.5485457331719352,-0.22468438725339301,0.38095238095238093,571,4.287951807228915,10,0,0.08042981449607955
50,0.009425,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.3161033303914469,1.0621969072114739,-0.3896017293621613,1.4711525941507393,-0.2633013179310558,0.5476190476190477,714,5.940963855421686,10,6,0.09241681009753297
50,0.009425,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,0.03656466824736415,0.2951616639051234,-0.24481888673205765,0.1255611658570912,-0.10335992051205545,0.07142857142857142,64,0.07710843373493977,1,0,0.008433734939759036
50,0.009425,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,0.09105870510603409,0.42769704841141715,-0.5212346998527666,0.3324732103880754,-0.2271615477548906,0.4523809523809524,562,2.719277108433735,10,1,0.096327691719258
50,0.009425,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,-0.053659519094429564,-0.24941501524764131,-0.31130355550785216,-0.16611039666917415,-0.12940896363200016,0.30952380952380953,166,0.28072289156626506,6,0,0.04682730923694779
50,0.009425,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.39999544395718156,-1.758777640568738,-0.825795427024371,-0.8140832360743426,-0.15502847322304136,0.19047619047619047,682,6.8987951807228916,10,10,0.28258988334289536
50,0.009425,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,-0.004142842343454967,0.06312633820987576,-0.2500148038591392,-0.013580362402642043,-0.13983226600985232,0.21428571428571427,231,0.37349397590361444,5,0,0.03495983935742972
