strategy_id,path,before,after
stock_tech_s01_55d_trend_volume_breakout_v1,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":-0.045851,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":0.644068,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":-0.323514,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":3,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":-0.086747,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":0.624569,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":32,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""volatile""],""observed_partitions"":[{""regime"":""bull"",""samples"":27,""dates"":3,""lcb90"":-0.030119},{""regime"":""volatile"",""samples"":5,""dates"":1,""lcb90"":null}],""eligible_partitions"":[{""regime"":""bull"",""samples"":27,""dates"":3,""lcb90"":-0.030119}],""observed_regime_count"":2,""eligible_regime_count"":1,""missing_reason"":""fewer_than_two_supported_regimes_with_two_mature_dates"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":-0.045851,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":0.644068,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":-0.323514,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":3,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":-0.086747,""status"":""ready"",""sample_count"":59,""mature_dates"":6,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":0.624569,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":32,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""volatile""],""observed_partitions"":[{""regime"":""bull"",""samples"":27,""dates"":3,""lcb90"":-0.030119},{""regime"":""volatile"",""samples"":5,""dates"":1,""lcb90"":null}],""eligible_partitions"":[{""regime"":""bull"",""samples"":27,""dates"":3,""lcb90"":-0.030119}],""observed_regime_count"":2,""eligible_regime_count"":1,""missing_reason"":""fewer_than_two_supported_regimes_with_two_mature_dates"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
stock_tech_s01_55d_trend_volume_breakout_v1,learning.avg_return_pct,-0.035478,-0.028988
stock_tech_s01_55d_trend_volume_breakout_v1,learning.hit_rate,0.338983,0.362319
stock_tech_s01_55d_trend_volume_breakout_v1,learning.latest_reward_date,2026-08-13,2026-08-18
stock_tech_s01_55d_trend_volume_breakout_v1,learning.reward_status_reason,reward evidence available through 2026-08-13,reward evidence available through 2026-08-18
stock_tech_s01_55d_trend_volume_breakout_v1,learning.rolling_avg_return_pct,-0.035478,-0.028988
stock_tech_s01_55d_trend_volume_breakout_v1,learning.rolling_date_return_lcb90,-0.054526,-0.047064
stock_tech_s01_55d_trend_volume_breakout_v1,learning.rolling_date_return_mean,-0.035027,-0.028694
stock_tech_s01_55d_trend_volume_breakout_v1,learning.rolling_hit_rate,0.338983,0.362319
stock_tech_s01_55d_trend_volume_breakout_v1,learning.rolling_reward_dates,6,7
stock_tech_s01_55d_trend_volume_breakout_v1,learning.rolling_samples,59,69
stock_tech_s01_55d_trend_volume_breakout_v1,learning.samples,59,69
stock_tech_s01_55d_trend_volume_breakout_v1,promotion_gate.evidence.avg_return_pct,-0.035478,-0.028988
stock_tech_s01_55d_trend_volume_breakout_v1,promotion_gate.evidence.date_return_lcb90,-0.054526,-0.047064
stock_tech_s01_55d_trend_volume_breakout_v1,promotion_gate.evidence.hit_rate,0.338983,0.362319
stock_tech_s01_55d_trend_volume_breakout_v1,promotion_gate.evidence.mature_dates,6,7
stock_tech_s01_55d_trend_volume_breakout_v1,promotion_gate.evidence.samples,59,69
stock_tech_s02_52w_dual_momentum_v1,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":-0.002109,""status"":""ready"",""sample_count"":122,""mature_dates"":12,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""rank_ic"",""value"":0.10427,""status"":""ready"",""sample_count"":122,""mature_dates"":11,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_daily_spearman_formal_continuous_affinity_vs_residual_return"",""affinity_owner"":""strategy-threshold-margin-affinity-v2"",""fallback_owner"":null,""retired_input"":""strategy-affinity-binary-pit-reconstruction-v1"",""formal_continuous_pairs"":122,""excluded_legacy_binary_pairs"":0,""observation_dates"":12,""estimable_dates"":11,""pair_eligible_dates"":12,""insufficient_pair_dates"":0,""constant_affinity_dates"":1,""constant_reward_dates"":0,""missing_reason"":null,""root_cause_class"":null,""remediation"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""max_drawdown"",""value"":-0.045404,""status"":""ready"",""sample_count"":122,""mature_dates"":12,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_compounded_cost_net_absolute_return"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":0.380994,""status"":""ready"",""sample_count"":122,""mature_dates"":12,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":0.206612,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":0.006757,""status"":""insufficient_samples"",""sample_count"":111,""mature_dates"":3,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways"",""volatile""],""observed_partitions"":[{""regime"":""bull"",""samples"":30,""dates"":3,""lcb90"":0.027143},{""regime"":""sideways"",""samples"":72,""dates"":8,""lcb90"":0.006757},{""regime"":""volatile"",""samples"":9,""dates"":1,""lcb90"":null}],""eligible_partitions"":[{""regime"":""bull"",""samples"":30,""dates"":3,""lcb90"":0.027143},{""regime"":""sideways"",""samples"":72,""dates"":8,""lcb90"":0.006757}],""observed_regime_count"":3,""eligible_regime_count"":2,""missing_reason"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":-0.002109,""status"":""ready"",""sample_count"":122,""mature_dates"":12,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""rank_ic"",""value"":0.10427,""status"":""ready"",""sample_count"":122,""mature_dates"":11,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_daily_spearman_formal_continuous_affinity_vs_residual_return"",""affinity_owner"":""strategy-threshold-margin-affinity-v2"",""fallback_owner"":null,""retired_input"":""strategy-affinity-binary-pit-reconstruction-v1"",""formal_continuous_pairs"":122,""excluded_legacy_binary_pairs"":0,""observation_dates"":12,""estimable_dates"":11,""pair_eligible_dates"":12,""insufficient_pair_dates"":0,""constant_affinity_dates"":1,""constant_reward_dates"":0,""missing_reason"":null,""root_cause_class"":null,""remediation"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""max_drawdown"",""value"":-0.045404,""status"":""ready"",""sample_count"":122,""mature_dates"":12,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_compounded_cost_net_absolute_return"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":0.380994,""status"":""ready"",""sample_count"":122,""mature_dates"":12,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":0.206612,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":0.006757,""status"":""insufficient_samples"",""sample_count"":111,""mature_dates"":3,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways"",""volatile""],""observed_partitions"":[{""regime"":""bull"",""samples"":30,""dates"":3,""lcb90"":0.027143},{""regime"":""sideways"",""samples"":72,""dates"":8,""lcb90"":0.006757},{""regime"":""volatile"",""samples"":9,""dates"":1,""lcb90"":null}],""eligible_partitions"":[{""regime"":""bull"",""samples"":30,""dates"":3,""lcb90"":0.027143},{""regime"":""sideways"",""samples"":72,""dates"":8,""lcb90"":0.006757}],""observed_regime_count"":3,""eligible_regime_count"":2,""missing_reason"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
stock_tech_s02_52w_dual_momentum_v1,learning.avg_return_pct,-0.004443,0.000338
stock_tech_s02_52w_dual_momentum_v1,learning.hit_rate,0.425676,0.42723
stock_tech_s02_52w_dual_momentum_v1,learning.latest_reward_date,2026-08-14,2026-08-25
stock_tech_s02_52w_dual_momentum_v1,learning.reward_status_reason,reward evidence available through 2026-08-14,reward evidence available through 2026-08-25
stock_tech_s02_52w_dual_momentum_v1,learning.rolling_avg_return_pct,-0.004443,0.000338
stock_tech_s02_52w_dual_momentum_v1,learning.rolling_date_return_lcb90,-0.018853,-0.010347
stock_tech_s02_52w_dual_momentum_v1,learning.rolling_date_return_mean,-0.004709,0.000215
stock_tech_s02_52w_dual_momentum_v1,learning.rolling_hit_rate,0.425676,0.42723
stock_tech_s02_52w_dual_momentum_v1,learning.rolling_reward_dates,14,20
stock_tech_s02_52w_dual_momentum_v1,learning.rolling_samples,148,213
stock_tech_s02_52w_dual_momentum_v1,learning.samples,148,213
stock_tech_s02_52w_dual_momentum_v1,promotion_gate.evidence.avg_return_pct,-0.004443,0.000338
stock_tech_s02_52w_dual_momentum_v1,promotion_gate.evidence.date_return_lcb90,-0.018853,-0.010347
stock_tech_s02_52w_dual_momentum_v1,promotion_gate.evidence.hit_rate,0.425676,0.42723
stock_tech_s02_52w_dual_momentum_v1,promotion_gate.evidence.mature_dates,14,20
stock_tech_s02_52w_dual_momentum_v1,promotion_gate.evidence.samples,148,213
stock_tech_s03_vcp_contraction_breakout_v1,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":null,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""volatile""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-01"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""false_breakout_rate"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""primary_horizon_cost_net_return_non_positive_rate"",""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""tail_loss_cvar95"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_worst_five_percent_cost_net_absolute_return"",""tail_samples"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":null,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":null,""status"":""not_available"",""sample_count"":0,""mature_dates"":0,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""volatile""],""observed_partitions"":[],""eligible_partitions"":[],""observed_regime_count"":0,""eligible_regime_count"":0,""missing_reason"":""no_strategy_hits_in_observation_window"",""root_cause_class"":""strategy_coverage"",""remediation"":""shadow_coverage_diagnostics_before_threshold_change"",""observation_window_end"":""2026-09-02"",""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
stock_tech_s04_ma_deduct_turn_breakout_v1,evidence_profile.metric_evidence,"[{""metric"":""residual_return_lcb90"",""value"":-0.042829,""status"":""ready"",""sample_count"":80,""mature_dates"":12,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""rank_ic"",""value"":0.117208,""status"":""ready"",""sample_count"":80,""mature_dates"":6,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_daily_spearman_formal_continuous_affinity_vs_residual_return"",""affinity_owner"":""strategy-threshold-margin-affinity-v2"",""fallback_owner"":null,""retired_input"":""strategy-affinity-binary-pit-reconstruction-v1"",""formal_continuous_pairs"":78,""excluded_legacy_binary_pairs"":0,""observation_dates"":12,""estimable_dates"":6,""pair_eligible_dates"":11,""insufficient_pair_dates"":1,""constant_affinity_dates"":5,""constant_reward_dates"":0,""missing_reason"":null,""root_cause_class"":null,""remediation"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""max_drawdown"",""value"":-0.178206,""status"":""ready"",""sample_count"":80,""mature_dates"":12,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_compounded_cost_net_absolute_return"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":0.005824,""status"":""ready"",""sample_count"":80,""mature_dates"":12,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":0.635872,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":-0.061781,""status"":""insufficient_samples"",""sample_count"":66,""mature_dates"":3,""outcome_as_of_date"":""2026-09-01"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways"",""volatile""],""observed_partitions"":[{""regime"":""bull"",""samples"":17,""dates"":3,""lcb90"":0.00624},{""regime"":""sideways"",""samples"":40,""dates"":8,""lcb90"":-0.061781},{""regime"":""volatile"",""samples"":9,""dates"":1,""lcb90"":null}],""eligible_partitions"":[{""regime"":""bull"",""samples"":17,""dates"":3,""lcb90"":0.00624},{""regime"":""sideways"",""samples"":40,""dates"":8,""lcb90"":-0.061781}],""observed_regime_count"":3,""eligible_regime_count"":2,""missing_reason"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}}]","[{""metric"":""residual_return_lcb90"",""value"":-0.042829,""status"":""ready"",""sample_count"":80,""mature_dates"":12,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_residual_return_lcb90"",""z90"":1.281551565545,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""rank_ic"",""value"":0.117208,""status"":""ready"",""sample_count"":80,""mature_dates"":6,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""mean_daily_spearman_formal_continuous_affinity_vs_residual_return"",""affinity_owner"":""strategy-threshold-margin-affinity-v2"",""fallback_owner"":null,""retired_input"":""strategy-affinity-binary-pit-reconstruction-v1"",""formal_continuous_pairs"":78,""excluded_legacy_binary_pairs"":0,""observation_dates"":12,""estimable_dates"":6,""pair_eligible_dates"":11,""insufficient_pair_dates"":1,""constant_affinity_dates"":5,""constant_reward_dates"":0,""missing_reason"":null,""root_cause_class"":null,""remediation"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""max_drawdown"",""value"":-0.178206,""status"":""ready"",""sample_count"":80,""mature_dates"":12,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""date_clustered_equal_weight_compounded_cost_net_absolute_return"",""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""turnover_after_cost"",""value"":0.005824,""status"":""ready"",""sample_count"":80,""mature_dates"":12,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""cost_net_mean_return_per_one_way_turnover"",""average_one_way_turnover"":0.635872,""production_effect"":false,""materialization_source"":""learning_target_join""}},{""metric"":""regime_consistency"",""value"":-0.061781,""status"":""insufficient_samples"",""sample_count"":66,""mature_dates"":3,""outcome_as_of_date"":""2026-09-02"",""definition_version"":""strategy-evidence-metrics-v4"",""evidence"":{""semantic"":""minimum_supported_regime_date_clustered_residual_return_lcb90"",""required_regime_partitions"":2,""required_mature_dates_per_partition"":2,""supported_regimes"":[""bull"",""sideways"",""volatile""],""observed_partitions"":[{""regime"":""bull"",""samples"":17,""dates"":3,""lcb90"":0.00624},{""regime"":""sideways"",""samples"":40,""dates"":8,""lcb90"":-0.061781},{""regime"":""volatile"",""samples"":9,""dates"":1,""lcb90"":null}],""eligible_partitions"":[{""regime"":""bull"",""samples"":17,""dates"":3,""lcb90"":0.00624},{""regime"":""sideways"",""samples"":40,""dates"":8,""lcb90"":-0.061781}],""observed_regime_count"":3,""eligible_regime_count"":2,""missing_reason"":null,""production_effect"":false,""materialization_source"":""learning_target_join""}}]"
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.avg_return_pct,-0.038868,-0.01985
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.hit_rate,0.316832,0.397516
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.latest_reward_date,2026-08-14,2026-08-25
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.reward_status_reason,reward evidence available through 2026-08-14,reward evidence available through 2026-08-25
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.rolling_avg_return_pct,-0.038868,-0.01985
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.rolling_date_return_lcb90,-0.046563,-0.031186
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.rolling_date_return_mean,-0.031802,-0.018612
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.rolling_hit_rate,0.316832,0.397516
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.rolling_reward_dates,14,20
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.rolling_samples,101,161
stock_tech_s04_ma_deduct_turn_breakout_v1,learning.samples,101,161
stock_tech_s04_ma_deduct_turn_breakout_v1,promotion_gate.evidence.avg_return_pct,-0.038868,-0.01985
stock_tech_s04_ma_deduct_turn_breakout_v1,promotion_gate.evidence.date_return_lcb90,-0.046563,-0.031186
stock_tech_s04_ma_deduct_turn_breakout_v1,promotion_gate.evidence.hit_rate,0.316832,0.397516
stock_tech_s04_ma_deduct_turn_breakout_v1,promotion_gate.evidence.mature_dates,14,20
stock_tech_s04_ma_deduct_turn_breakout_v1,promotion_gate.evidence.samples,101,161
