universe,feature_id,source,category,monthly_sharpe,cagr,max_drawdown,coverage,nearest_ml106_feature,nearest_abs_rank_corr,overlap_tier,action,decision
finlab701_triage,financial_statement:其他非流動資產,financial_statement,fundamentals,0.8216500543912651,0.12126453398523429,-0.10025214863014498,0.9131059120201738,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應付帳款_關係人增加_減少,financial_statement,fundamentals,0.8173297962800905,0.20475883250880922,-0.24182724612301543,0.45121382540127286,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,security_lending_sell:借券賣出,security_lending_sell,chips / institutional flow,0.8094987965270796,0.22245693624737162,-0.29413698846774616,0.9262828723532002,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應付商業本票∕承兌匯票,financial_statement,fundamentals,0.8069577599004403,0.11017157381112685,-0.09632021639972954,0.9189909138213985,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:稅率,fundamental_features,fundamentals,0.8051801952541878,0.1548191223124813,-0.2505415726743887,0.9364327742865148,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:自營商買賣超股數(避險),institutional_investors_trading_summary,chips / institutional flow,0.7980832696751662,0.22306766302940262,-0.2083795107706372,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:淨值除資產,fundamental_features,fundamentals,0.7869334561263686,0.12677815688063854,-0.15171577387215962,0.9364327742865148,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:總負債除總淨值,fundamental_features,fundamentals,0.7869334561263686,0.12677815688063854,-0.15171577387215962,0.9364327742865148,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:負債比率,fundamental_features,fundamentals,0.7869334561263686,0.12677815688063854,-0.15171577387215962,0.9364327742865148,fundamental_features:總負債除總淨值,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:租賃負債─流動,financial_statement,fundamentals,0.7857807468983816,0.13342325531846444,-0.07990806803381545,0.8380278589440819,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:償還公司債,financial_statement,fundamentals,0.7842350897351265,0.12475157005526749,-0.17644400722950515,0.27613076892286753,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應計退休金負債,financial_statement,fundamentals,0.781745046812843,0.13261861118948004,-0.17849985152577863,0.498783172557339,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:營業費用率,fundamental_features,fundamentals,0.7770130188236749,0.1784107005578237,-0.32701993535866714,0.934738622263139,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融資現金償還,margin_transactions,chips / institutional flow,0.7693385522691313,0.21619807436808425,-0.33232166708559363,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,institutional_investors_trading_summary:自營商買進股數(避險),institutional_investors_trading_summary,chips / institutional flow,0.7685861671032896,0.22559672051440827,-0.31645055399179334,0.9168014249689789,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:稅前淨利成長率,fundamental_features,fundamentals,0.7547081595832529,0.17830201759311226,-0.36479613948960576,0.9216457190889805,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:預收股款,financial_statement,fundamentals,0.7538318329258697,0.18610093817610518,-0.2577553115998438,0.9364327742865148,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:貝里比率,fundamental_features,fundamentals,0.7507963972691875,0.1284402806673719,-0.14425886174011548,0.9364327742865148,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:淨值成長率,fundamental_features,fundamentals,0.7447505187880643,0.15359728473458056,-0.12363944821248418,0.9216457190889805,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:負債準備_流動,financial_statement,fundamentals,0.7350654623967658,0.17629463059665706,-0.188016369403454,0.4382420045631029,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:非金融資產減損迴轉利益,financial_statement,fundamentals,0.7108730964961918,0.13440259722041192,-0.2219246949918665,0.3864557899371573,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:速動比率,fundamental_features,fundamentals,0.7050451212570034,0.20269178582160485,-0.3664802200108014,0.9065324420606012,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:資券互抵,margin_transactions,chips / institutional flow,0.6771064959875683,0.24376263978294554,-0.5729215898405695,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:一年內到期長期負債,financial_statement,fundamentals,0.6731214031752307,0.13581038884147412,-0.24230077376751857,0.7436827042388824,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融券買進,margin_transactions,chips / institutional flow,0.6567759419232999,0.23212346782441462,-0.4360824007840257,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:現金流量比率,fundamental_features,fundamentals,0.6334011423962722,0.09866947924898728,-0.12867376019093213,0.9065324420606012,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:利息支出率,fundamental_features,fundamentals,0.6182241124671367,0.11587637582330657,-0.25497055992159967,0.9246887883760957,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應付短期票券減少,financial_statement,fundamentals,0.6142842167745134,0.09334119230310467,-0.17313935956979642,0.38367489893127327,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:存貨週轉率,fundamental_features,fundamentals,0.610895222500045,0.15853166566380827,-0.3227965047944197,0.8820507945402873,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應付公司債_非流動,financial_statement,fundamentals,0.5890487202350932,0.0989234039100928,-0.18659259671232398,0.40965856782612176,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:採權益法之關聯企業及合資損益之份額,financial_statement,fundamentals,0.577495237145158,0.11852538930281531,-0.29701151156944783,0.9272965616619301,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:採用權益法認列之關聯企業及合資損失_利益_之份額,financial_statement,fundamentals,0.5464701343517996,0.11056113427546843,-0.3021396049206875,0.6345024616739383,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:透過損益按公允價值衡量之金融資產_非流動,financial_statement,fundamentals,0.4981949678217321,0.08506212342296182,-0.2624413214007739,0.6401332906376336,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:負債準備_非流動,financial_statement,fundamentals,0.4809902081036257,0.0823294991714354,-0.2031292307883623,0.27169575311211625,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:應付短期票券增加,financial_statement,fundamentals,0.45290184290142615,0.083548728856923,-0.2471456154188978,0.39726914301725175,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,margin_transactions:融券使用率,margin_transactions,chips / institutional flow,0.4263076607215799,0.10333269357644959,-0.4286242099370223,0.9086578873634071,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:稅前淨利率,fundamental_features,fundamentals,0.42199796111708965,0.09773914232875724,-0.2691509805046859,0.9354160829363968,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:稅後淨利率,fundamental_features,fundamentals,0.39506362199711875,0.09059473162598874,-0.2691509805046859,0.9345855181523436,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:透過其他綜合損益按公允價值衡量之金融資產_流動,financial_statement,fundamentals,0.37291043623157183,0.07212050368866318,-0.28483687381455036,0.44058059480446704,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:研究發展費用率,fundamental_features,fundamentals,0.3708247226804997,0.05844936019767122,-0.10955805585093292,0.9329243885842373,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:營業毛利率,fundamental_features,fundamentals,0.34263151949248605,0.05873242864225903,-0.17743522101297438,0.9354160829363968,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:採權益法之長期股權投資,financial_statement,fundamentals,0.33848466691638385,0.05868640254959834,-0.24266116324834386,0.6534313333066485,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:業外收支營收率,fundamental_features,fundamentals,0.315623211239985,0.06424406768309976,-0.29428541893166826,0.9063463154945363,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:預期信用減損_損失_利益_營業費用,financial_statement,fundamentals,0.24570484429406222,0.04597407322609404,-0.25527977740786156,0.921482608173558,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:應收帳款週轉率,fundamental_features,fundamentals,0.21936769609895032,0.042572853941699185,-0.25927667719282554,0.8831505423688107,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:固定資產週轉次數,fundamental_features,fundamentals,0.20281530238895623,0.040239574253724264,-0.27951519935650826,0.9354250890605612,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:稅前息前折舊前淨利率,fundamental_features,fundamentals,0.18457826972148064,0.03683838078044599,-0.314030893925602,0.9354160829363968,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,fundamental_features:流動比率,fundamental_features,fundamentals,0.17451132783341305,0.03500766483698636,-0.16664246914344227,0.9065324420606012,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statements_upload_detail:upload_date,financial_statements_upload_detail,fundamentals,0.1338647744555759,0.028818787815422464,-0.24919121958937218,0.9551495016611296,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:待出售非流動資產,financial_statement,fundamentals,0.05388098365508944,0.020327692031342437,-0.14600032497487725,0.41629207861345713,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:停業單位損益,financial_statement,fundamentals,-0.04782701426474155,0.004431218777207979,-0.2484977727167066,0.9231437377416644,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:投資性不動產淨額,financial_statement,fundamentals,-0.06480575334679169,-0.002619843404373823,-0.2918359519004654,0.5483008445743105,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:綜合損益歸屬共同控制下前手權益,financial_statement,fundamentals,-0.26562025039360754,-0.009490428996952516,-0.17207715538441104,0.921482608173558,,,,drop_or_context_only,drop_or_context_only
finlab701_triage,financial_statement:歸屬共同控制下前手權益淨利_損,financial_statement,fundamentals,-0.28289977866671295,-0.012166358112761344,-0.18336421591270158,0.9223131729576112,,,,drop_or_context_only,drop_or_context_only
